,ID,birth_year,education,marital_status,income,number_of_children,days_since_last_purchase,customer_enrollment_date,customer_complaint_status,discounted_purchases,website_purchases,catalogue_purchases,store_purchases,web_visits_month,campaign1_accepted,campaign2_accepted,campaign3_accepted,campaign4_accepted,campaign5_accepted,total_purchases,total_campaigns_acc
483,492,1973.0,PhD,Others,48432,1,3,2012-10-18,False,5,7,1,6,8,0,0,0,0,0,38,0
484,8707,1956.0,Graduation,Married,79456,0,12,2012-08-22,False,1,5,6,4,3,0,0,0,0,0,32,0
485,6445,1967.0,Graduation,Together,66825,0,73,2013-07-14,False,1,4,5,6,2,0,0,0,0,0,32,0
486,7118,1957.0,Graduation,Married,73803,1,61,2012-01-08,False,2,9,5,6,6,0,0,1,0,0,44,2
487,1065,1963.0,Graduation,Single,80695,0,85,2013-12-29,False,1,5,8,5,2,0,0,0,0,0,38,0
488,4290,1972.0,Graduation,Married,30467,1,8,2014-03-19,False,1,1,0,2,7,0,0,0,0,0,8,0
489,2730,1955.0,Graduation,Single,80317,0,64,2013-08-20,False,1,3,4,10,1,0,0,0,0,0,36,0
490,7414,1971.0,Graduation,Married,43824,2,18,2012-09-15,False,4,3,1,4,8,0,0,0,0,0,24,0
491,5138,1950.0,Graduation,Together,28320,1,68,2013-01-14,False,1,1,0,3,8,0,0,0,0,0,10,0
492,4915,1956.0,Master,Married,53230,1,86,2012-03-08,False,4,5,2,12,5,0,0,0,0,0,46,0
493,8602,1964.0,Graduation,Divorced,69932,1,97,2013-12-06,False,2,7,6,11,4,0,0,0,0,0,52,0
494,2561,1966.0,Graduation,Single,63810,1,45,2012-11-11,False,4,4,3,12,8,0,0,0,1,0,46,2
495,9213,1970.0,Graduation,Widow,31880,1,13,2012-10-31,False,1,1,0,2,8,0,0,0,0,0,8,0
496,10741,1951.0,Master,Together,47352,1,70,2013-11-04,False,4,6,1,5,7,0,0,0,0,0,32,0
497,5294,1989.0,Graduation,Single,18358,1,49,2013-11-20,False,3,3,0,4,7,0,0,0,0,0,20,0
498,640,1951.0,Graduation,Married,57304,1,61,2013-11-03,False,2,7,6,10,5,0,0,0,0,0,50,0
499,6263,1968.0,Graduation,Together,35322,3,34,2012-08-22,False,3,2,0,4,8,0,0,0,0,0,18,0
500,8858,1972.0,PhD,Married,44325,1,69,2013-07-03,False,4,8,2,7,8,0,0,0,1,0,42,2
501,1204,1970.0,PhD,Married,67536,1,45,2013-05-22,False,3,11,5,11,8,1,0,0,0,0,60,2
502,6200,1951.0,Graduation,Married,75903,1,50,2013-07-12,False,2,6,6,9,3,0,0,0,0,0,46,0
503,5121,1977.0,Graduation,Single,56628,1,30,2014-03-21,False,2,7,6,5,5,0,0,1,0,0,40,2
504,10749,1991.0,Graduation,Single,8028,0,62,2012-09-18,False,15,0,1,0,19,0,0,0,0,0,32,0
505,5181,1982.0,Basic,Single,24367,1,58,2013-03-20,False,1,1,0,2,9,0,0,0,0,0,8,0
506,8945,1970.0,Graduation,Divorced,54137,1,46,2013-08-16,False,2,4,1,4,6,0,0,0,0,0,22,0
507,8397,1951.0,Graduation,Married,44689,2,82,2014-10-01,False,2,1,1,2,7,0,0,1,0,0,12,2
508,10176,1968.0,Graduation,Single,57107,1,44,2012-08-24,False,7,4,4,8,8,0,1,0,1,0,46,4
509,833,1955.0,Master,Married,38452,2,62,2014-03-30,False,3,3,0,3,7,0,0,0,0,0,18,0
510,3856,1960.0,Graduation,Together,63381,1,78,2012-05-10,False,4,4,5,13,2,0,0,0,0,0,52,0
511,1876,1990.0,Graduation,Married,18929,0,15,2013-02-16,False,1,1,0,4,6,0,0,0,0,0,12,0
512,2154,1971.0,Graduation,Widow,30372,2,33,2012-12-25,False,3,2,0,3,7,0,0,0,0,0,16,0
513,2130,1982.0,Graduation,Together,45203,2,4,2014-03-23,False,1,3,1,3,6,0,0,0,0,0,16,0
514,8560,1992.0,Graduation,Single,48789,0,94,2012-10-09,False,1,6,4,7,6,0,0,0,0,0,36,0
515,8070,1973.0,PhD,Married,54222,1,98,2014-01-03,False,1,3,3,5,3,0,0,0,0,0,24,0
516,8969,1977.0,Graduation,Married,71855,1,59,2013-01-16,False,4,5,5,11,3,0,0,0,0,0,50,0
517,4552,1991.0,Graduation,Married,51373,0,37,2013-06-22,False,1,3,5,3,4,0,0,0,0,0,24,0
518,3386,1992.0,Graduation,Married,34935,0,71,2013-06-21,False,1,2,1,4,7,0,0,0,0,0,16,0
519,11121,1981.0,Graduation,Married,19419,1,76,2012-10-11,False,4,4,0,3,9,0,0,0,0,0,22,0
520,2802,1992.0,Master,Married,87000,0,61,2012-12-15,False,1,4,6,7,2,0,0,0,0,0,36,0
521,10995,1988.0,Master,Married,15716,1,8,2012-12-11,True,3,3,0,4,8,0,0,0,0,0,20,0
522,1958,1973.0,PhD,Together,55012,1,85,2014-03-21,False,6,8,2,9,5,0,0,0,0,0,50,0
523,5376,1979.0,Graduation,Married,2447,1,42,2013-06-01,False,15,0,28,0,1,0,0,0,0,0,86,0
524,850,1968.0,Graduation,Single,70566,1,4,2013-06-10,False,2,6,5,9,3,0,0,0,0,0,44,0
525,642,1980.0,Basic,Married,16005,1,69,2012-08-14,False,3,2,1,2,8,0,0,0,0,0,16,0
526,7798,1972.0,Master,Together,46344,1,28,2012-12-14,False,4,7,1,5,7,0,0,0,0,0,34,0
527,3598,1972.0,Graduation,Married,62710,1,53,2013-05-23,False,4,4,2,12,4,0,0,0,0,0,44,0
528,10691,1960.0,Master,Married,28520,2,55,2013-06-14,False,1,1,1,2,6,0,0,0,0,0,10,0
529,448,1978.0,PhD,Single,54880,1,57,2013-01-03,False,2,6,2,11,5,0,0,0,0,0,42,0
530,5896,1987.0,Master,Married,73395,0,94,2014-03-18,False,1,4,4,6,2,0,0,0,0,0,30,0
531,176,1980.0,Master,Single,67506,1,73,2014-02-01,False,1,4,1,6,3,0,0,0,0,0,24,0
532,10839,1976.0,Graduation,Together,36283,2,42,2014-04-14,False,2,1,0,3,4,0,0,0,0,0,12,0
533,2516,1969.0,Master,Married,46831,2,84,2013-08-06,False,2,1,2,2,4,0,0,0,0,0,14,0
534,7128,1977.0,PhD,Single,42997,2,91,2013-07-12,False,1,1,0,2,7,0,0,0,0,0,8,0
535,6720,1968.0,Master,Together,43795,1,11,2013-10-16,False,3,7,3,4,7,0,0,0,1,0,34,2
536,2804,1975.0,Master,Single,46098,2,86,2012-08-18,False,4,3,2,2,8,0,0,0,0,0,22,0
537,8212,1971.0,Master,Married,39791,1,89,2013-03-28,False,2,3,1,4,7,0,0,0,0,0,20,0
538,7683,1968.0,Master,Married,70777,1,80,2014-02-25,False,3,5,3,12,3,0,0,0,0,0,46,0
539,5636,1963.0,Graduation,Single,30983,0,50,2012-09-11,False,1,4,0,3,8,0,0,0,0,0,16,0
540,9977,1973.0,Graduation,Divorced,78901,1,99,2013-09-17,False,3,9,3,5,4,0,0,0,0,0,40,0
541,10955,1964.0,Graduation,Widow,85620,0,68,2014-07-01,False,1,3,6,4,1,0,0,0,0,0,28,0
542,7699,1969.0,Graduation,Widow,40590,2,30,2013-02-10,False,5,3,4,3,6,0,0,1,0,0,30,2
543,10992,1967.0,Graduation,Together,75702,2,77,2012-08-29,False,5,4,6,11,8,0,0,0,0,0,52,0
544,641,1967.0,Graduation,Single,52074,1,77,2014-04-04,False,1,2,2,2,4,0,0,1,0,0,14,2
545,5229,1969.0,PhD,Together,54132,1,81,2014-02-16,False,1,1,0,3,7,0,0,0,0,0,10,0
546,3635,1962.0,PhD,Single,52597,1,69,2014-07-05,False,3,6,3,8,5,0,0,0,0,0,40,0
547,7446,1967.0,Master,Together,62513,1,16,2013-09-09,False,2,6,4,10,6,0,0,0,0,0,44,0
548,2461,1955.0,Master,Single,51124,2,79,2013-12-18,False,2,1,0,3,3,0,0,0,0,0,12,0
549,4426,1975.0,Graduation,Single,55801,2,35,2013-09-22,False,6,7,2,6,7,1,0,0,0,0,42,2
550,11188,1957.0,Graduation,Together,26091,2,84,2014-02-25,False,3,2,1,3,5,0,0,0,0,0,18,0
551,1081,1957.0,PhD,Married,75283,3,26,2013-03-27,False,11,6,3,5,4,0,0,0,0,0,50,0
552,5302,1986.0,Graduation,Together,78394,0,13,2013-02-15,False,1,4,6,5,2,0,0,0,0,0,32,0
553,9349,1985.0,Graduation,Married,92533,0,84,2013-12-19,False,1,6,5,11,2,1,0,0,0,1,46,3
554,10175,1958.0,PhD,Divorced,32173,1,0,2013-01-08,False,1,1,0,3,4,0,0,0,0,0,10,0
555,257,1959.0,PhD,Married,75032,1,74,2013-04-28,False,2,5,4,9,3,0,0,0,0,0,40,0
556,7505,1957.0,PhD,Married,44155,2,24,2014-01-19,False,1,1,1,2,4,0,0,0,0,0,10,0
557,5329,1949.0,PhD,Divorced,35946,2,24,2013-09-27,False,1,0,0,3,5,0,0,0,0,0,8,0
558,1168,1978.0,PhD,Married,72159,0,62,2012-10-29,False,1,4,6,10,2,0,0,0,0,0,42,0
559,4856,1957.0,Master,Married,82347,0,38,2012-06-11,False,1,7,7,10,3,1,0,1,0,0,50,4
560,7828,1981.0,Master,Together,77882,0,29,2014-04-30,False,1,3,3,5,1,0,0,0,0,0,24,0
561,1734,1968.0,PhD,Together,40706,3,37,2013-01-17,False,4,3,0,4,7,0,0,0,0,0,22,0
562,9260,1945.0,PhD,Married,70356,0,20,2012-05-11,False,2,10,6,9,6,0,0,0,0,0,54,0
563,5303,1974.0,PhD,Together,79632,0,42,2014-08-04,False,1,6,4,9,2,0,0,0,0,0,40,0
564,9426,1964.0,Master,Single,58308,1,77,2013-12-01,False,4,2,6,3,8,0,0,0,0,0,30,0
565,8962,1975.0,Master,Married,44319,2,18,2014-04-17,False,2,2,0,3,5,0,0,0,0,0,14,0
566,9197,1953.0,Graduation,Married,39722,1,92,2014-02-24,False,2,2,0,3,5,0,0,0,0,0,14,0
567,1618,1965.0,Graduation,Together,56046,0,9,2013-02-01,False,2,10,1,8,8,0,0,1,0,0,42,2
568,8545,1954.0,Graduation,Divorced,85683,0,6,2014-03-21,False,1,2,4,10,1,1,1,0,1,1,34,7
569,9449,1958.0,PhD,Single,79761,1,32,2013-07-12,False,1,5,2,11,3,0,0,0,0,0,38,0
570,9478,1985.0,Graduation,Single,66503,1,30,2012-08-14,False,2,4,3,6,3,0,0,0,0,0,30,0
571,10868,1951.0,Graduation,Widow,70792,0,82,2013-06-02,False,2,3,4,10,3,0,0,0,0,0,38,0
572,7022,1971.0,Graduation,Married,76445,1,2,2012-09-28,False,1,2,5,13,6,0,0,0,0,0,42,0
573,6565,1949.0,Master,Married,76995,1,91,2013-03-28,False,2,11,4,9,5,1,0,0,0,0,52,2
574,11031,1950.0,PhD,Married,48699,2,90,2013-05-21,False,1,1,0,3,5,0,0,0,0,0,10,0
575,6404,1969.0,Graduation,Together,58917,3,10,2013-03-24,False,5,4,1,6,5,0,0,0,0,0,32,0
576,2535,1978.0,Master,Married,88097,1,24,2013-07-12,False,1,6,5,8,9,1,0,0,1,1,40,5
577,8234,1973.0,Basic,Together,27190,1,13,2013-08-15,False,1,1,0,2,8,0,0,1,0,0,8,2
578,9725,1966.0,PhD,Together,28764,2,16,2014-05-06,False,1,1,0,2,8,0,0,1,0,0,8,2
579,10591,1969.0,Graduation,Widow,43638,1,37,2012-06-08,False,2,4,1,4,7,0,0,0,0,0,22,0
580,4988,1948.0,PhD,Married,34469,2,58,2014-04-05,False,3,1,1,4,4,0,0,0,0,0,18,0
581,810,1975.0,Graduation,Married,74190,1,49,2014-12-05,False,2,4,2,11,2,0,0,0,0,0,38,0
582,4669,1981.0,Basic,Married,24480,1,46,2013-11-02,False,3,3,0,4,7,0,0,0,0,0,20,0
583,3376,1970.0,Master,Divorced,55282,1,9,2013-12-13,False,1,3,1,6,4,0,0,0,0,0,22,0
584,2118,1964.0,Master,Married,62905,1,68,2013-10-09,False,3,7,2,8,4,0,0,0,0,0,40,0
586,4646,1951.0,Master,Married,78497,0,44,2013-01-12,False,1,5,7,12,2,1,0,0,0,0,50,2
587,9400,1958.0,Master,Single,85485,0,73,2014-06-21,False,1,6,6,6,2,0,0,0,0,0,38,0
588,498,1970.0,Graduation,Single,30015,1,28,2014-02-02,False,2,1,0,4,5,0,0,0,0,0,14,0
589,3673,1971.0,Graduation,Single,55239,1,59,2013-07-14,False,3,7,5,11,5,0,0,0,0,0,52,0
590,4508,1952.0,Graduation,Single,75127,0,92,2014-05-22,False,1,2,11,5,1,0,0,0,0,0,38,0
591,5252,1969.0,Graduation,Divorced,23910,1,80,2012-10-26,False,1,2,0,3,7,0,0,0,0,0,12,0
592,10061,1950.0,Graduation,Married,59462,1,29,2013-05-01,False,2,9,2,12,7,0,0,0,0,0,50,0
593,2375,1972.0,Graduation,Together,30261,3,75,2012-09-25,False,1,0,0,3,8,0,0,0,0,0,8,0
594,10031,1976.0,PhD,Married,16927,2,50,2013-10-02,False,5,3,0,4,8,0,0,0,0,0,24,0
595,5684,1971.0,Master,Divorced,44635,2,25,2013-11-10,False,2,2,0,3,7,0,0,0,0,0,14,0
596,8643,1971.0,Graduation,Together,69930,0,21,2013-05-26,False,1,4,5,12,3,0,0,0,0,0,44,0
597,6982,1976.0,Graduation,Married,74068,0,14,2013-03-19,False,1,4,10,9,2,0,0,0,0,0,48,0
598,8346,1974.0,Graduation,Single,32233,1,26,2012-08-19,False,2,6,2,2,9,0,0,1,0,0,24,2
599,10120,1955.0,Graduation,Together,38946,1,84,2013-10-24,False,2,3,1,6,5,0,0,0,0,0,24,0
600,10755,1976.0,Master,Married,23718,1,76,2013-02-09,False,3,3,1,2,7,0,0,0,0,0,18,0
601,7613,1974.0,Master,Together,49669,1,97,2014-05-24,False,2,5,1,6,6,0,0,0,0,0,28,0
602,175,1986.0,Graduation,Married,71952,1,93,2013-10-01,False,2,8,4,8,4,0,0,1,0,1,44,3
603,8876,1963.0,PhD,Together,33629,2,49,2012-08-08,False,5,3,1,4,9,0,0,0,0,0,26,0
604,7842,1968.0,Graduation,Single,36065,2,54,2013-03-31,False,3,3,0,3,8,0,0,0,0,0,18,0
605,3759,1958.0,Graduation,Together,65196,2,34,2013-07-25,False,2,7,6,11,5,0,0,1,0,0,52,2
606,10343,1991.0,Master,Single,61618,0,27,2012-09-29,False,2,3,6,8,3,0,0,0,0,0,38,0
607,7875,1949.0,Graduation,Married,72025,0,46,2014-04-29,False,1,4,8,13,2,1,0,0,1,1,52,5
608,8581,1971.0,Master,Married,49505,2,4,2013-05-03,False,9,10,2,8,8,0,0,0,0,0,58,0
609,5794,1974.0,PhD,Married,46374,1,1,2014-03-17,False,3,7,1,7,8,1,0,0,1,0,36,4
610,1964,1951.0,Graduation,Together,86610,0,66,2013-05-09,False,1,5,6,6,2,0,0,0,0,0,36,0
611,7143,1955.0,Master,Together,74805,1,14,2013-06-11,False,5,4,7,10,2,0,0,0,0,0,52,0
612,1524,1983.0,Master,Single,81698,0,1,2013-01-03,False,1,8,2,5,5,1,0,0,0,0,32,2
613,10260,1965.0,Master,Together,45143,1,74,2013-08-26,False,3,6,1,5,7,0,0,0,0,0,30,0
614,9733,1978.0,Basic,Together,24882,1,52,2012-09-09,False,1,1,1,2,6,0,0,1,0,0,10,2
615,1127,1973.0,PhD,Married,85844,0,62,2014-05-29,False,1,6,6,7,2,0,0,0,0,1,40,1
616,7998,1958.0,Graduation,Together,28087,2,77,2012-11-12,False,3,2,2,2,7,0,0,0,0,0,18,0
617,10270,1981.0,Master,Married,35523,1,8,2013-03-10,False,2,3,0,3,7,0,0,0,0,0,16,0
618,6974,1972.0,PhD,Together,83443,0,89,2013-12-31,False,1,6,10,5,2,0,0,0,0,0,44,0
619,8318,1979.0,Graduation,Together,90300,0,7,2014-03-01,False,0,5,6,8,1,0,0,0,0,1,38,1
620,832,1966.0,PhD,Together,65814,1,90,2014-02-03,False,3,8,2,10,5,0,0,0,0,0,46,0
621,8629,1956.0,Graduation,Widow,46984,2,71,2013-03-26,False,1,1,0,3,5,0,0,0,0,0,10,0
622,4843,1952.0,Graduation,Single,75127,0,92,2014-05-22,False,1,2,11,5,1,0,0,0,0,0,38,0
623,2781,1981.0,Graduation,Single,72066,0,55,2014-06-23,False,1,4,6,6,2,1,0,0,0,1,34,3
624,6927,1968.0,PhD,Married,44377,2,70,2012-05-10,False,8,5,1,5,8,0,0,0,0,0,38,0
625,3281,1960.0,PhD,Married,49154,2,69,2013-03-11,False,6,4,1,8,6,0,0,0,0,0,38,0
626,9298,1947.0,PhD,Together,81574,0,89,2014-04-28,False,1,4,5,8,1,0,0,0,1,1,36,3
627,6818,1974.0,Graduation,Married,44989,1,26,2012-12-09,False,5,5,1,5,6,0,0,0,0,0,32,0
628,1570,1951.0,PhD,Together,69702,1,8,2013-02-19,False,2,7,7,10,4,0,0,0,0,0,52,0
629,2826,1967.0,Graduation,Married,22574,3,28,2013-10-28,False,2,2,0,3,7,0,0,0,0,0,14,0
630,3972,1976.0,Graduation,Together,50200,2,70,2013-03-04,False,6,7,1,5,8,0,0,0,0,0,38,0
631,8786,1956.0,Master,Married,62058,1,52,2013-05-26,False,4,6,1,7,6,0,0,0,0,0,36,0
632,6729,1988.0,Graduation,Single,68655,0,95,2012-10-08,False,1,4,5,11,3,0,0,0,0,0,42,0
633,3130,1964.0,Graduation,Single,18701,2,95,2013-04-06,False,4,2,0,4,5,0,0,0,0,0,20,0
634,5545,1972.0,PhD,Married,78075,0,72,2014-05-04,False,1,3,5,5,1,0,0,0,0,0,28,0
635,5735,1991.0,Master,Single,90638,0,29,2014-02-13,False,1,3,4,10,1,0,0,0,0,1,36,1
636,2814,1976.0,Master,Together,30560,1,6,2013-06-27,False,1,1,0,3,7,0,0,0,0,0,10,0
637,2217,1975.0,Master,Married,37284,2,46,2013-03-29,False,1,0,0,3,6,0,0,0,0,0,8,0
638,9204,1970.0,Graduation,Widow,66731,1,33,2012-12-09,False,4,4,3,6,3,0,0,0,0,0,34,0
639,2870,1973.0,Graduation,Married,49094,1,6,2012-09-21,False,5,6,3,6,6,0,0,0,0,0,40,0
640,10862,1960.0,Master,Married,30522,1,6,2012-08-17,False,5,1,2,9,2,0,0,0,0,0,34,0
641,4939,1946.0,Graduation,Together,37760,0,20,2012-08-31,False,2,4,1,6,7,0,0,0,0,0,26,0
642,1165,1958.0,PhD,Single,50729,2,62,2013-02-05,False,9,6,2,7,6,0,0,0,0,0,48,0
643,7408,1952.0,PhD,Married,54549,1,8,2014-03-03,False,2,5,1,4,7,0,0,0,0,0,24,0
644,11176,1970.0,PhD,Together,65968,1,12,2014-12-05,False,2,5,4,7,3,0,0,0,0,0,36,0
645,10686,1965.0,PhD,Together,34230,2,72,2012-12-26,False,1,1,0,2,7,0,0,0,0,0,8,0
646,4227,1968.0,Master,Together,32889,2,78,2013-06-09,False,3,2,1,3,5,0,0,0,0,0,18,0
647,451,1989.0,Graduation,Single,9255,1,91,2013-12-20,False,1,1,1,2,8,0,0,0,0,0,10,0
648,8799,1984.0,PhD,Married,38175,1,6,2013-09-23,False,3,3,1,4,7,0,0,0,0,0,22,0
649,10212,1986.0,Master,Together,42386,1,43,2013-01-13,False,1,3,0,3,8,0,0,0,0,0,14,0
650,3828,1951.0,Graduation,Married,71107,1,61,2013-02-17,False,2,7,6,13,4,0,0,0,0,0,56,0
651,9699,1966.0,Graduation,Divorced,67272,1,12,2013-12-21,False,3,6,2,12,5,0,0,0,0,0,46,0
652,1891,1980.0,Master,Divorced,78789,0,12,2012-08-08,False,1,4,6,5,2,0,0,0,0,0,32,0
653,11092,1961.0,Graduation,Married,27116,2,78,2014-02-03,False,2,2,0,3,7,0,0,0,0,0,14,0
654,10379,1962.0,Master,Single,59247,2,87,2013-08-11,False,5,5,2,9,6,0,0,0,0,0,42,0
655,304,1981.0,Master,Single,22944,1,67,2013-12-23,False,3,3,0,3,7,0,0,0,0,0,18,0
656,10536,1971.0,PhD,Together,32892,1,78,2014-05-25,False,2,3,0,3,8,0,0,0,0,0,16,0
657,9119,1950.0,Graduation,Together,60905,1,27,2013-05-12,False,2,3,3,7,2,0,0,0,0,0,30,0
658,10872,1969.0,PhD,Married,55212,1,65,2012-11-23,False,3,4,2,11,8,0,1,0,1,0,40,4
659,7485,1950.0,PhD,Widow,56551,2,48,2014-07-05,False,3,2,1,4,4,0,0,0,0,0,20,0
660,6918,1989.0,Graduation,Married,28691,1,56,2013-04-07,False,1,1,0,3,8,0,0,0,0,0,10,0
661,4769,1977.0,Master,Together,57954,2,52,2014-06-18,False,7,8,2,6,7,0,0,0,1,0,46,2
662,7660,1973.0,PhD,Single,35860,2,37,2014-05-19,False,2,1,1,2,5,0,0,1,0,0,12,2
663,8970,1972.0,PhD,Married,62010,1,93,2012-10-23,False,4,6,2,7,5,0,0,0,0,0,38,0
664,8079,1982.0,Graduation,Married,22448,1,86,2014-02-26,False,3,2,1,3,3,0,0,0,0,0,18,0
665,10304,1959.0,Graduation,Married,18690,0,77,2012-12-28,False,1,1,1,2,8,0,0,0,0,0,10,0
666,5370,1973.0,PhD,Married,32644,1,38,2013-01-16,False,4,7,1,6,8,0,0,1,0,0,36,2
667,9369,1979.0,Master,Single,88194,1,19,2014-03-19,False,1,11,10,10,5,1,0,1,0,0,64,4
668,5107,1973.0,PhD,Divorced,35860,2,37,2014-05-19,False,8,1,1,2,5,0,0,1,0,0,24,2
669,3560,1952.0,Graduation,Together,83844,0,57,2013-12-05,False,1,4,4,11,1,0,0,0,0,1,40,1
670,10102,1966.0,Graduation,Widow,79946,0,19,2014-12-05,False,1,5,11,5,3,0,0,0,0,0,44,0
671,9964,1979.0,Graduation,Single,61825,1,56,2013-07-08,False,1,4,2,8,4,0,0,0,0,0,30,0
672,6141,1972.0,Master,Single,49494,1,46,2013-04-25,False,2,6,1,5,7,0,0,0,0,0,28,0
673,5232,1965.0,Graduation,Married,69139,1,23,2014-01-27,False,1,4,1,5,4,0,0,0,0,0,22,0
674,945,1965.0,Graduation,Together,36317,1,53,2013-05-22,False,2,3,0,4,7,0,0,0,0,0,18,0
675,6905,1994.0,Graduation,Together,80685,0,55,2012-08-22,False,1,6,4,10,2,0,0,0,0,0,42,0
676,9516,1971.0,Master,Divorced,49118,0,90,2012-08-18,False,2,9,7,10,7,0,1,0,1,0,56,4
677,5824,1972.0,PhD,Together,34578,3,1,2014-11-04,False,1,1,0,2,6,0,0,0,0,0,8,0
678,2281,1970.0,Graduation,Single,33697,1,34,2013-09-15,False,1,1,0,2,7,0,0,1,0,0,8,2
679,9648,1967.0,Graduation,Single,46904,2,20,2012-03-11,False,4,5,1,4,8,0,0,0,0,0,28,0
680,4599,1976.0,Master,Married,49681,2,66,2013-04-11,False,6,7,1,7,7,0,0,0,0,0,42,0
681,9986,1982.0,Graduation,Together,19444,1,8,2014-02-22,False,3,4,1,2,7,0,0,0,0,0,20,0
682,4339,1970.0,PhD,Married,67353,1,37,2013-12-31,False,5,5,6,12,2,0,0,0,0,0,56,0
683,1506,1975.0,Graduation,Single,42160,2,26,2013-06-28,False,4,2,1,4,6,0,0,0,0,0,22,0
684,3286,1967.0,PhD,Divorced,26642,1,71,2014-01-03,False,2,2,0,3,6,0,0,0,0,0,14,0
685,1402,1954.0,Master,Married,66991,0,1,2012-11-09,False,3,4,8,6,3,0,0,0,0,0,42,0
686,6211,1976.0,PhD,Together,37395,1,47,2014-02-05,False,1,1,0,3,6,0,0,0,0,0,10,0
687,7326,1971.0,Master,Married,56850,1,83,2014-03-23,False,1,1,1,3,2,0,0,0,0,0,12,0
688,1377,1954.0,Master,Widow,44551,1,24,2013-08-31,False,2,4,1,5,7,0,0,0,0,0,24,0
689,905,1986.0,Graduation,Divorced,21846,1,38,2013-10-22,False,4,4,0,3,8,0,0,0,0,0,22,0
690,10832,1958.0,Graduation,Together,46610,0,4,2013-07-18,False,1,6,1,6,6,0,0,0,0,0,28,0
691,8216,1972.0,Master,Married,53761,2,7,2013-11-10,False,6,4,4,3,5,0,0,0,0,0,34,0
692,9829,1978.0,Graduation,Together,28587,1,42,2014-12-02,False,3,2,0,4,6,0,0,0,0,0,18,0
693,10660,1957.0,Master,Married,66726,2,61,2014-12-01,False,3,8,2,4,7,0,0,0,1,0,34,2
694,1777,1980.0,Basic,Married,25965,0,29,2012-07-09,False,1,2,0,3,8,0,0,0,0,0,12,0
695,7919,1976.0,PhD,Together,72335,0,2,2012-08-13,False,1,10,4,8,8,0,0,0,0,0,46,0
696,4998,1962.0,Graduation,Together,76081,0,85,2014-05-23,False,1,4,5,4,2,1,0,0,0,0,28,2
697,819,1945.0,Graduation,Widow,63285,0,84,2013-05-11,False,1,6,5,13,3,0,0,0,0,0,50,0
698,7433,1985.0,Graduation,Single,29760,1,87,2012-08-29,False,4,3,1,4,8,0,0,0,0,0,24,0
699,9826,1972.0,PhD,Single,86857,0,96,2012-12-09,False,1,5,6,10,2,0,0,0,0,0,44,0
700,3225,1984.0,Master,Married,42207,1,71,2013-01-04,False,4,4,1,5,6,0,0,1,0,0,28,2
701,798,1987.0,Graduation,Single,23442,1,71,2012-12-24,False,1,1,0,3,7,0,0,0,0,0,10,0
702,10477,1973.0,PhD,Together,39435,1,16,2013-06-08,False,1,3,1,2,7,0,0,0,0,0,14,0
703,2079,1947.0,Master,Married,81044,0,0,2013-12-27,False,1,5,6,10,1,0,0,0,0,0,44,0
704,4608,1987.0,Graduation,Divorced,81361,0,18,2014-02-25,False,1,3,10,13,1,0,0,0,0,0,54,0
705,5429,1948.0,PhD,Married,45579,1,10,2013-08-20,False,1,4,1,4,6,0,0,0,0,0,20,0
706,839,1975.0,PhD,Married,45503,1,54,2013-09-25,False,1,3,1,4,5,0,0,0,0,0,18,0
707,2678,1990.0,Graduation,Single,34412,1,62,2013-02-13,False,3,5,0,3,9,0,0,0,0,0,22,0
708,9595,1961.0,Graduation,Together,64260,0,1,2013-11-01,False,1,4,5,4,3,0,0,0,0,0,28,0
709,10022,1973.0,PhD,Single,54466,2,78,2014-09-02,False,1,1,0,2,5,0,0,0,0,0,8,0
710,2230,1970.0,PhD,Married,23626,1,84,2014-05-24,False,3,3,1,3,5,0,0,0,0,0,20,0
711,3696,1965.0,Graduation,Divorced,30630,2,67,2014-01-27,False,2,2,0,3,7,0,0,0,0,0,14,0
712,1490,1962.0,Graduation,Married,55759,1,84,2012-11-28,False,5,10,3,8,8,0,0,0,0,0,52,0
713,9530,1988.0,Graduation,Married,24645,1,16,2013-07-12,False,1,1,0,2,8,0,0,0,0,0,8,0
714,7488,1963.0,Master,Single,64191,1,30,2013-01-22,False,3,5,3,13,3,0,0,0,0,0,48,0
715,5077,1979.0,Graduation,Together,77298,1,46,2013-07-12,False,1,6,6,11,3,0,0,0,0,0,48,0
716,675,1973.0,Master,Divorced,52034,2,67,2013-05-17,False,5,4,2,5,7,0,0,0,0,0,32,0
717,10159,1970.0,Graduation,Divorced,58710,1,77,2013-03-31,False,6,11,5,9,6,0,0,0,0,0,62,0
718,3479,1950.0,Graduation,Single,16813,0,49,2013-07-19,False,1,2,0,3,7,0,0,1,0,0,12,2
719,2937,1974.0,PhD,Single,68352,1,47,2013-07-12,False,3,8,5,9,6,0,0,0,0,0,50,0
720,9799,1968.0,PhD,Divorced,83664,2,57,2013-08-05,False,3,2,2,12,5,0,0,0,0,0,38,0
721,6147,1971.0,Graduation,Divorced,25818,1,51,2012-10-18,False,1,0,1,2,7,0,0,0,0,0,8,0
722,4973,1970.0,Graduation,Single,20587,1,39,2014-11-05,False,1,1,1,2,7,0,0,0,0,0,10,0
723,9938,1954.0,Graduation,Married,80067,0,82,2013-09-19,False,1,4,6,6,2,0,0,0,0,1,34,1
724,1991,1967.0,Graduation,Together,44931,1,0,2014-01-18,False,1,2,1,3,5,0,0,0,0,0,14,0
